Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	mgp00100:Steroid biosynthesis	11	0.727994705493051	1.2063569018088181E-5	100542640, 100538580, 100544500, 100550538, 100546716, 104916040, 100546703, 100550588, 100545674, 100544971, 100538497	577	20	5401	5.148266897746966	0.0019162806288637313	0.0019181074738760207	0.0018457260597674917
KEGG_PATHWAY	mgp04142:Lysosome	29	1.9192587690271343	4.952749840093959E-5	100551142, 100549264, 100547163, 100549468, 100544890, 100547864, 100547560, 100545047, 100548531, 100542374, 100545525, 100546834, 100549408, 100539317, 100550353, 100551022, 100547490, 100541908, 100549132, 100545257, 100540184, 100549598, 100544622, 100546666, 100542347, 104914966, 100543618, 100549919, 100543939	577	121	5401	2.2434220891759886	0.00784414015893764	0.003937436122874697	0.0037888536276718785
KEGG_PATHWAY	mgp00900:Terpenoid backbone biosynthesis	9	0.5956320317670417	4.1344502066596137E-4	100547858, 100549470, 100544213, 104914328, 100544679, 100544251, 100550534, 100539524, 104915886	577	19	5401	4.433914074614613	0.06363633923880574	0.017342481276335846	0.016688048020625058
KEGG_PATHWAY	mgp00534:Glycosaminoglycan biosynthesis - heparan sulfate / heparin	10	0.6618133686300464	5.017920751757471E-4	100545798, 100547942, 100546915, 100542317, 100542119, 100542933, 100545109, 100547375, 100539167, 100548970	577	24	5401	3.9002021952628536	0.0767035954835723	0.017342481276335846	0.016688048020625058
KEGG_PATHWAY	mgp04141:Protein processing in endoplasmic reticulum	30	1.9854401058901392	5.453610464256555E-4	100546590, 100539714, 100548852, 100545063, 104913522, 100546016, 100544475, 100546356, 100543065, 100545144, 100544852, 100550857, 100544559, 100540218, 100538701, 100544617, 100538737, 100545697, 100548540, 100546982, 100549532, 104914485, 100549135, 100550969, 100538490, 100542249, 100543239, 100548090, 100538732, 100551334	577	145	5401	1.9366521245443133	0.08308092446716786	0.017342481276335846	0.016688048020625058
KEGG_PATHWAY	mgp04140:Autophagy - animal	30	1.9854401058901392	0.0012046015896529623	100538803, 100547223, 100546054, 100549888, 100543222, 100545267, 100548531, 100543845, 100549769, 100550698, 100539458, 100539749, 100538914, 100549270, 100545693, 100547037, 100549239, 100547298, 100547991, 104911236, 100550866, 100550722, 100543717, 100540702, 100543618, 100541815, 100539720, 100551310, 100543939, 100544809	577	152	5401	1.8474641977560886	0.17440183356646066	0.0319219421258035	0.03071734053615054
KEGG_PATHWAY	mgp04144:Endocytosis	38	2.514890800794176	0.003519458145018468	100538629, 104915284, 100540172, 100548012, 100547441, 100548333, 100546453, 100540354, 100545401, 104911125, 100541368, 104914734, 100542479, 100539512, 100539398, 100551022, 100549174, 100546182, 104910361, 100549952, 100548522, 100544040, 100545376, 100546889, 100547419, 104915217, 100543799, 100545999, 100550722, 116216922, 100551334, 100540629, 100539720, 100539268, 100549919, 100550221, 100550142, 100544809	577	222	5401	1.6022452261620372	0.4291226524090648	0.0799419778654195	0.07692529945540366
KEGG_PATHWAY	mgp04136:Autophagy - other	9	0.5956320317670417	0.008971436802936827	104911236, 100549769, 100538803, 100550866, 100549270, 100547223, 100547037, 100551310, 100547298	577	29	5401	2.9049781868164706	0.7613830356388628	0.17830730645836945	0.17157872885616682
KEGG_PATHWAY	mgp04120:Ubiquitin mediated proteolysis	24	1.588352084712111	0.010568033716563164	100551173, 100548263, 100545484, 100549952, 100544151, 100547594, 100547462, 100543013, 100545331, 100549003, 100546889, 100540210, 100545467, 100542249, 100541566, 104914734, 100546769, 109369884, 100540218, 100550203, 100550103, 100540968, 100550652, 100544809	577	131	5401	1.7148980644819878	0.8153437408189622	0.1867019289926159	0.1796565731815738
KEGG_PATHWAY	mgp05132:Salmonella infection	35	2.316346790205162	0.01911453093237845	100538629, 100548230, 100538968, 100538826, 100303691, 100543083, 100546054, 100548253, 100544475, 100540030, 100548353, 100548156, 100549125, 100541002, 100542115, 100543845, 100550698, 100547807, 100539749, 100548741, 100548545, 100549018, 100545697, 100546983, 100547298, 100548442, 100543710, 100547419, 100545413, 100542800, 100543717, 100548090, 100551399, 100539101, 100544809	577	223	5401	1.4691344592021511	0.9535153202513377	0.3013904922497206	0.2900172661270896
KEGG_PATHWAY	mgp01212:Fatty acid metabolism	12	0.7941760423560555	0.02183372164066925	100542651, 100547172, 100542840, 100549362, 100549977, 100539925, 100543976, 100550534, 100549940, 100539668, 100542802, 100546186	577	53	5401	2.1193551551617023	0.9701037174462683	0.3013904922497206	0.2900172661270896
KEGG_PATHWAY	mgp04115:p53 signaling pathway	14	0.9265387160820648	0.02274645224526193	100548073, 104912103, 100549497, 100546334, 100547023, 100546889, 100539044, 100545569, 100546832, 100544313, 100540601, 104914505, 100541216, 100550023	577	67	5401	1.9559222949377892	0.9742276712403614	0.3013904922497206	0.2900172661270896
KEGG_PATHWAY	mgp05164:Influenza A	22	1.455989410986102	0.02655346870260574	100538719, 100548073, 104913371, 100538968, 100549776, 100303691, 100549239, 100549888, 100547105, 100544475, 100549497, 100547594, 100539044, 100546832, 100543845, 104914328, 100542800, 100543239, 100538755, 100541727, 100551269, 100551399	577	127	5401	1.621501385117155	0.9861444360759279	0.31955838156878436	0.30749957471713213
KEGG_PATHWAY	mgp04146:Peroxisome	15	0.9927200529450696	0.02813721598718856	100539925, 100539902, 100548378, 100549940, 100542074, 100546186, 104914099, 100547341, 100544220, 100544413, 100545218, 100539524, 100538930, 100550784, 100539200	577	76	5401	1.8474641977560886	0.9893048387400044	0.31955838156878436	0.30749957471713213
KEGG_PATHWAY	mgp04150:mTOR signaling pathway	23	1.5221707478491064	0.04826356783417057	100547163, 100538803, 100538914, 100548796, 100542050, 100547037, 100549239, 100549888, 100548475, 100542474, 100546552, 100544535, 100541322, 100539241, 100545126, 100543845, 100542875, 100550866, 100545934, 100542624, 100542715, 100541727, 100539720	577	143	5401	1.5055325956539127	0.9996161563228951	0.511593819042208	0.4922883919085398
KEGG_PATHWAY	mgp00600:Sphingolipid metabolism	11	0.727994705493051	0.05645698148835935	100545525, 100547490, 100540199, 100541752, 100544857, 100550008, 100539072, 100549468, 100544890, 100550401, 100545871	577	54	5401	1.9067655176840619	0.9999029241548621	0.561041253540571	0.5398698854824363
KEGG_PATHWAY	mgp04218:Cellular senescence	21	1.3898080741230974	0.07455704104140157	100551173, 100549197, 100547037, 100549239, 100549888, 100547105, 100547660, 100546983, 100545331, 100541552, 100546889, 100539044, 100542940, 100546832, 100544554, 100543845, 100540601, 104914537, 104914505, 104917517, 100545966	577	134	5401	1.466941721203342	0.9999955373253102	0.6549293173577112	0.630215003495156
KEGG_PATHWAY	mgp04114:Oocyte meiosis	16	1.0589013898080741	0.08249675896390529	100551173, 104913356, 100545565, 100547462, 100546983, 100548475, 100542573, 100545331, 100542852, 100545467, 100549769, 100543845, 104914537, 104910817, 100540218, 100539720	577	96	5401	1.5600808781051414	0.9999988660092262	0.6549293173577112	0.630215003495156
KEGG_PATHWAY	mgp04012:ErbB signaling pathway	13	0.8603573792190603	0.08358473928670147	100538907, 100549952, 100547037, 100549239, 100549888, 100544012, 100541322, 100550407, 100543845, 104914505, 100542624, 100550512, 100541727	577	73	5401	1.6669357327698773	0.9999990609737733	0.6549293173577112	0.630215003495156
KEGG_PATHWAY	mgp04910:Insulin signaling pathway	18	1.1912640635340834	0.0839440795071825	100538907, 100549952, 100547037, 100549239, 100549888, 100547594, 100547156, 100542651, 100543534, 100541322, 100543845, 100547646, 100542941, 100545934, 100546769, 100542624, 100540702, 100550512	577	112	5401	1.504363703887101	0.9999991177416837	0.6549293173577112	0.630215003495156
KEGG_PATHWAY	mgp04070:Phosphatidylinositol signaling system	15	0.9927200529450696	0.08740360377958606	100548095, 100549171, 100546133, 104915334, 100549239, 100549888, 100548310, 100547298, 100546486, 100548969, 100544400, 100543414, 104914537, 100551436, 100541727	577	89	5401	1.5776098767355362	0.9999995165838435	0.6549293173577112	0.630215003495156
