Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_ALL	GO:0019899~enzyme binding	102	9.453197405004634	6.69418114022334E-14	100545181, 104914674, 100540291, 100541020, 104910079, 100544012, 100545226, 100542115, 100541543, 100546832, 100545506, 100546716, 100547009, 100544537, 100540218, 100539455, 100538763, 100551220, 100549373, 100543270, 100546544, 104910980, 100546943, 100541012, 109368822, 100546425, 100542467, 100550924, 100550407, 100548448, 100548847, 100538810, 100540327, 100539620, 100538907, 100547586, 100543262, 100548156, 104914739, 100543268, 100544638, 100544756, 104914218, 100547626, 100541648, 100550512, 100539798, 100539606, 100544063, 100545279, 104914563, 100542168, 100546889, 100546800, 100542447, 100540543, 100550623, 100550984, 100539446, 100546927, 100540826, 100548130, 100548378, 100543001, 100548893, 100548531, 100545144, 104911000, 104912573, 100302597, 100545308, 100540536, 100546183, 100545092, 100547676, 100544041, 100542262, 100542023, 100544562, 100538572, 100550329, 100543758, 100547317, 100551015, 100542094, 100549203, 100547544, 100544673, 100545008, 100541322, 100541201, 100540632, 100541049, 100539238, 100540916, 100546162, 104912980, 100548501, 100546681, 100547255, 100546569, 100541676	907	954	18695	2.203788840118436	8.595923972620767E-11	8.595328584046768E-11	8.340949700718281E-11
GOTERM_MF_ALL	GO:0005515~protein binding	427	39.57367933271548	1.3263596232319955E-10	100547080, 104914674, 104915886, 104910079, 100541662, 100542753, 100541543, 100542752, 100544932, 100545901, 100550139, 100540218, 100539455, 100551220, 100549373, 100548285, 100547196, 104911394, 104916602, 100549496, 100549257, 104913452, 100540442, 109368822, 100542862, 100540327, 100542868, 100544807, 100539101, 100539223, 100548150, 100547187, 100549246, 100548156, 100548399, 100542854, 100541402, 104913369, 104914218, 100541648, 100543704, 100539798, 100538586, 100538463, 100539673, 100547052, 104916864, 104914563, 100549234, 100541870, 100542962, 100541510, 100540543, 100551316, 100539569, 100539446, 100544909, 100539565, 100548130, 100548378, 104914356, 104913026, 100549469, 100548376, 100538561, 100540530, 100543802, 100542710, 100540536, 100550456, 100539893, 104913371, 100546183, 100545092, 100538572, 100538690, 100542821, 100550329, 100549339, 100550203, 100543914, 100125332, 100538574, 100548350, 100549203, 100549448, 100548117, 104915342, 100549322, 100546057, 100539990, 100540632, 100538667, 100550434, 100550313, 100541727, 100546283, 100546162, 100549672, 100547255, 100545199, 100549439, 100541951, 100550666, 100538437, 100540868, 100540629, 100538796, 100545182, 100545181, 100539857, 100545063, 100545069, 100550659, 100550537, 100547009, 100538763, 100549890, 100549898, 100549777, 100549411, 100549410, 100550407, 100548448, 100541813, 100550520, 100540728, 100540607, 100539620, 100538629, 100539958, 104914290, 100547586, 100549523, 100548676, 100547224, 100549888, 100545283, 104917202, 100550758, 100550512, 100541922, 100550993, 100539606, 100545390, 100544063, 100545279, 104917433, 100546486, 100550988, 100550623, 100540702, 100541911, 100550984, 100550621, 100539965, 100540826, 100540705, 100544174, 100547565, 100303691, 100547323, 100547202, 100549503, 100547204, 100545267, 100548893, 100548531, 100545144, 100302597, 100548779, 100549625, 100548522, 100544164, 100547676, 100544040, 100544041, 100547550, 104915156, 100302587, 100550605, 100548405, 100547317, 100538610, 100550840, 100538708, 100539916, 100542094, 100544395, 100547544, 100547787, 100547660, 100543189, 100548750, 100546453, 100545008, 104910851, 100545248, 100545126, 100548638, 100540916, 104909850, 100546681, 100548501, 100548986, 100545113, 100548981, 100545595, 100544149, 100546569, 100546448, 100547419, 100543058, 100547416, 100550821, 100545119, 100540901, 100549941, 100548852, 100545340, 100542071, 100545581, 100544132, 100544012, 100549706, 100545226, 100544379, 100547406, 100539902, 100543272, 100543273, 100543391, 100543270, 100546544, 100550919, 104910980, 100546301, 100546300, 116216541, 100544369, 100549819, 100546425, 100550924, 100549813, 100548847, 100538810, 100538907, 100545682, 100544350, 100543262, 100542293, 100544475, 100542296, 100542054, 100545564, 116217500, 100545687, 104913805, 100543268, 100547623, 100547626, 104915097, 100546883, 100546889, 100542168, 100543259, 100546644, 100545555, 100547613, 100549919, 104912850, 100540093, 100547600, 100543001, 100545547, 100546998, 100545308, 100546879, 100551094, 100547950, 100547952, 100547710, 100543596, 100542262, 100543112, 100542023, 100546860, 100544562, 100546867, 100544204, 100541298, 100546749, 104910668, 100547713, 100543239, 100544790, 100542490, 104913962, 100544794, 100544673, 100546972, 100540195, 100543222, 100545404, 100547948, 100545523, 100545401, 100541049, 100539192, 100544559, 100551197, 104912980, 100542241, 100008571, 100542361, 100542240, 100540184, 100541154, 100546966, 100541277, 100545755, 100542123, 100545637, 100548902, 104911899, 100542129, 100540291, 100541020, 100540294, 100544771, 100544655, 100545865, 100541265, 100541144, 100546832, 100542236, 100542115, 100544412, 100543449, 100546716, 100545506, 100543205, 100542119, 100544537, 100539057, 104909234, 100543793, 104911552, 100543791, 100541134, 100546943, 100543435, 100541012, 104912765, 104914827, 100542467, 100540289, 100542349, 100551298, 104911102, 100544872, 100540030, 104914739, 100540277, 100544638, 100544756, 100542218, 100544515, 100551048, 100539398, 100551165, 100551044, 100545950, 100540260, 104910121, 100539044, 100546800, 100546920, 104912787, 100542447, 100545713, 100542569, 100546927, 100551398, 100551397, 104912333, 104912573, 104911000, 100540375, 100541221, 104911125, 100541226, 100551269, 100551145, 100548085, 100550281, 100542663, 100540246, 100543758, 100544845, 100551018, 100541339, 100551015, 100544607, 100546909, 100551240, 104911260, 100540351, 100542530, 100544950, 100541322, 100541201, 100545929, 100544958, 100545805, 100539238, 100551001, 100551243, 100547091, 100549279, 100541791, 100543971, 100539240, 100541674, 100538394, 100541676, 100550025	907	6907	18695	1.2742557484066546	1.7030462651224099E-7	8.515228781149411E-8	8.263220452735332E-8
GOTERM_MF_ALL	GO:0030674~protein-macromolecule adaptor activity	67	6.209453197405004	1.4578712070783777E-7	104914674, 104917623, 100544012, 100544771, 100543566, 100545865, 100546998, 100540210, 100542115, 100541542, 100544412, 104910998, 104911801, 100540536, 100540218, 100539057, 100551220, 100550481, 100550281, 100543272, 100544164, 100544041, 100549898, 100541371, 100542023, 100549410, 100550924, 100539062, 100546749, 100540769, 100539223, 100538907, 100548152, 104914974, 100545283, 100544794, 104911784, 100543222, 100547660, 100546057, 100539990, 100545126, 100541322, 100539271, 100543824, 100550512, 100542858, 100543704, 100550993, 100539798, 100545805, 100551048, 100542939, 100550353, 104915097, 100546162, 100539407, 100542241, 100542168, 100538396, 100541674, 100540107, 100550666, 100538437, 100546927, 100551398, 100540826	907	697	18695	1.9813454733548566	1.8717315755367725E-4	5.569436491265476E-5	5.404608931555127E-5
GOTERM_MF_ALL	GO:0060090~molecular adaptor activity	73	6.765523632993513	1.735026944319463E-7	104914674, 104917623, 100548099, 100544012, 100544771, 100543566, 100545865, 100546998, 100540210, 100542115, 100541542, 100545467, 100544412, 104910998, 104911801, 100540536, 100540218, 100538763, 100539057, 100551220, 100550481, 100550281, 100543272, 100544164, 100544041, 100549898, 100541371, 100542023, 100549410, 100550924, 100539062, 100546749, 100548847, 100540769, 100539223, 100538907, 100550151, 100548152, 104914974, 100545283, 100544794, 104911784, 100543222, 100547660, 100546057, 100539990, 100545126, 100541322, 100539271, 100544638, 100543824, 100550512, 100542858, 100543704, 100550993, 100539798, 100545805, 100551048, 100542939, 100550353, 104915097, 100546162, 100539407, 100542241, 100542168, 100538396, 100541674, 100540107, 100550666, 100538437, 100546927, 100551398, 100540826	907	790	18695	1.9046446066459184	2.2275266591931242E-4	5.569436491265476E-5	5.404608931555127E-5
GOTERM_MF_ALL	GO:0042802~identical protein binding	54	5.004633920296571	7.645224631395861E-7	100545182, 100549941, 104912850, 100540093, 100540294, 100545144, 100544771, 100542115, 100544379, 100542119, 100540536, 100538763, 100549890, 100547950, 100548522, 100549777, 104911552, 100546943, 104914827, 100542862, 100547317, 100125332, 100539958, 100544790, 100547586, 100542293, 100544475, 100540195, 100548399, 100545008, 104914739, 100545401, 100541201, 100541322, 100538667, 100550313, 100550434, 100551243, 100539673, 100551197, 100546162, 100539606, 104916864, 100548501, 100549672, 100548981, 100545595, 100546486, 100546889, 100543259, 100543058, 100550984, 100551398, 100549919	907	538	18695	2.068853157801978	9.8116555987382E-4	1.963293685342457E-4	1.9051899781438484E-4
GOTERM_MF_ALL	GO:0005488~binding	714	66.17238183503244	1.8763343128633266E-6	100547080, 104914674, 104915886, 104910079, 104914673, 100541662, 100539210, 100542753, 100541543, 100543840, 100542752, 100541542, 100541787, 100542996, 100544932, 100545901, 100541305, 100550139, 100540578, 100542514, 100542516, 100540218, 100539458, 100539455, 100551220, 100550481, 100549373, 100548285, 100547196, 100548164, 104911394, 104916602, 100548286, 100549496, 100548046, 100549257, 104913452, 100538492, 100540442, 109368822, 100542862, 100542983, 100542502, 100540202, 100542622, 100540446, 100540327, 100542868, 100544807, 100539101, 100538497, 100539223, 100550471, 100548150, 100546094, 100549489, 104914213, 100547187, 100549246, 100548156, 100548399, 100538580, 100542854, 100541402, 104913369, 100541764, 104914218, 100541648, 100543704, 100539798, 100550476, 100538586, 100538463, 100539673, 100547172, 100547052, 104916864, 100547298, 104914563, 100549234, 100541870, 100542962, 100541510, 100543813, 100540543, 100540666, 100551316, 100539569, 100539446, 100540428, 100551433, 100544909, 100539565, 100538356, 100539200, 100548370, 100548130, 100547042, 100547047, 100548378, 104914356, 104913026, 100549469, 100548376, 100540891, 100538561, 100540530, 100548019, 100543802, 100542710, 100550337, 100540536, 100550456, 100551423, 100541506, 100550575, 100538444, 100539893, 100546180, 100547272, 104913371, 100546183, 100545092, 104913013, 104916525, 100548363, 100548243, 104913253, 100538572, 100538690, 100542821, 100541611, 100550329, 100551417, 100549339, 100542823, 100550447, 100550203, 100543914, 100540769, 100125332, 100539663, 100538574, 100548350, 100549203, 100549448, 100549205, 100548117, 100547021, 104915342, 100546058, 100548597, 100549322, 100546057, 100539990, 100540632, 100540631, 100538788, 100538667, 100541724, 100550434, 100550313, 100541727, 100542939, 100546283, 100546162, 104914120, 100549672, 100547255, 100545199, 100545078, 116217137, 100549439, 100541951, 100550306, 100542921, 104917517, 100550304, 100550666, 100541713, 100538437, 100539645, 100540868, 100541839, 100540629, 100538796, 100540507, 100539640, 100545182, 100545181, 100539857, 104913180, 100546154, 100545063, 100545069, 100550659, 100550538, 100550537, 100547009, 100550778, 100540975, 100540611, 100540858, 100538763, 100538521, 100541709, 100549890, 100539749, 100547478, 100549898, 100549777, 100545059, 100548441, 100549411, 100549410, 100546145, 100545056, 100550407, 100548448, 104917417, 100541931, 100541813, 100541815, 100550520, 100540728, 100540607, 100539620, 100538892, 100539981, 100538629, 100539958, 104914290, 100547586, 100549523, 100545165, 100548676, 100549522, 100547224, 100549888, 100545283, 104917202, 100545047, 100546259, 100550879, 100550758, 100548558, 100550875, 104910817, 100550512, 100541922, 100541925, 100538743, 100550993, 100541908, 104915372, 100539606, 100545390, 100546240, 100544063, 100545279, 104917433, 100546486, 100550988, 100550623, 100540702, 100541911, 100550984, 100550621, 100539965, 100540826, 100540705, 100540929, 100546590, 100545264, 100544174, 100547565, 100303691, 100547323, 100547202, 100548897, 100549503, 100545262, 100549502, 100547204, 100549981, 100545267, 100548893, 100548531, 100545144, 100302597, 100550859, 100548779, 100549625, 100547328, 100538723, 100540817, 100539709, 100538735, 100548522, 100545252, 100543196, 100544164, 100547676, 100544040, 104916249, 100544041, 100547550, 100545376, 104914188, 104915156, 100302587, 100544166, 100550605, 100548405, 100547317, 100538610, 100550840, 100538732, 100540908, 100538708, 100539916, 100543180, 100542094, 100544395, 100547544, 100547787, 100547660, 100546334, 100543189, 100548750, 100546453, 100545008, 104910851, 100545248, 100546699, 104909854, 100545126, 100548515, 100548638, 100540916, 104909850, 104915173, 104915293, 104915174, 100544141, 100546681, 100548501, 100548986, 100543172, 100545113, 100548981, 100542089, 100548982, 100545595, 100544386, 100547418, 100544149, 100546569, 100546448, 100547419, 100543058, 100544026, 100549958, 100547416, 100550821, 100545119, 100538953, 100540901, 100538803, 100538923, 100549941, 100548852, 100545340, 100542071, 100545581, 100545224, 100542196, 104917145, 100544132, 100542078, 100547761, 100544012, 100547528, 100549706, 100546678, 100545226, 104909755, 100544379, 100550931, 100547406, 100539902, 100543272, 100543273, 100544480, 100543391, 100543270, 100546544, 100541097, 100550919, 104910980, 100546301, 100545574, 100546300, 100547750, 100543154, 116216541, 100548969, 100544369, 100542189, 100549819, 100546425, 100550924, 100549813, 100545219, 100548847, 100547637, 100545218, 100538810, 100538930, 100538907, 100545682, 100544471, 100544350, 100542050, 100543262, 100542170, 100542052, 100542293, 100545565, 100544475, 100542296, 100542054, 100545564, 100544476, 109363954, 100544111, 100545569, 100546416, 100549926, 116217500, 100545687, 104913805, 100543268, 100547623, 100547867, 100547626, 104915097, 100546401, 100546883, 100546889, 100542168, 100543259, 100549918, 100546644, 100545555, 100543136, 100547612, 100547613, 100543139, 100548825, 100545438, 100548709, 100549919, 104912850, 100540093, 100547600, 100543001, 100543242, 100545547, 100542157, 100546998, 100545308, 100546879, 100551094, 100547950, 100547952, 100547710, 104912840, 100546983, 100543596, 100542262, 100543112, 100546740, 100542023, 100546860, 100544562, 100546867, 100544204, 100541298, 100548800, 100546749, 100546869, 104910668, 100547713, 100546627, 100543239, 100544790, 100542490, 104913962, 100544794, 100544673, 100546972, 100545883, 104910694, 100540195, 100543222, 100545404, 100543346, 100547948, 100545523, 100545401, 100541049, 100539192, 100544559, 100551197, 104912980, 100542241, 100543210, 100008571, 100544421, 100542361, 100542240, 100540184, 100541154, 100546966, 100545635, 100541277, 104909467, 100546844, 100545755, 100542486, 100542123, 100545875, 100546601, 100545639, 100545637, 100548902, 104911899, 100542129, 100550091, 100540291, 100546830, 100540293, 100541020, 100540294, 100544771, 100544655, 100539297, 100545865, 100544414, 100541265, 100541144, 100546832, 100545622, 100542236, 100542115, 100544412, 100543449, 100541028, 100545748, 100546716, 100545506, 100546715, 100543205, 100542119, 100544537, 104909591, 100551067, 100539057, 104909234, 100550086, 100543793, 104911552, 100540041, 100543791, 100541134, 100546943, 100543435, 100541012, 104912765, 104914827, 100542467, 100540289, 100546827, 100546826, 100546703, 100544647, 104914824, 100542349, 100551298, 104909245, 104914972, 104911102, 100544872, 100540030, 100541484, 100542331, 100541241, 100545965, 104911227, 100541123, 100545722, 104914739, 100540277, 104911104, 100543301, 100545727, 100539271, 100544638, 100544756, 100542218, 100545966, 100544515, 100543305, 100541249, 100551048, 100539398, 100551165, 100551044, 100549197, 104910480, 100545950, 100540260, 100543893, 104910121, 100539044, 100546800, 100546920, 104912787, 104914729, 100540146, 100542447, 100541599, 100539283, 100541118, 104914604, 100545713, 100542569, 100546927, 100551398, 100551397, 100548099, 104912333, 104912573, 104911000, 100540375, 100541221, 100544852, 104911125, 100542315, 100541226, 100544734, 100545709, 100551269, 104909395, 100551145, 100548085, 100550281, 100543750, 100549058, 100542663, 100540123, 100540246, 100543879, 100543758, 100544726, 100544845, 100551018, 100541339, 100551015, 100544607, 100546909, 100548195, 100551240, 100550151, 104910293, 104911260, 100549048, 100540351, 100543984, 100544832, 100539594, 100542651, 100542530, 100544950, 100541322, 100541201, 100541566, 100545929, 100544958, 100550037, 100545805, 100544717, 100539238, 100551001, 100551243, 100549031, 100547091, 104912103, 100549279, 100541791, 104910044, 104911139, 100538396, 100543971, 100539240, 100541674, 100538394, 100543977, 100541676, 100542644, 100541438, 100550268, 100550025	907	13476	18695	1.0920823593285036	0.0024063156874312153	4.015355429527519E-4	3.8965209230461744E-4
GOTERM_MF_ALL	GO:0016301~kinase activity	86	7.970342910101946	2.6970250906911656E-5	100538803, 104914674, 100546154, 100546830, 100540294, 100543242, 100544771, 100547528, 100546878, 100546678, 100542115, 100546832, 100543840, 100544412, 100550537, 104910954, 100550337, 100542514, 100545709, 100539811, 100551269, 104909395, 100538521, 100551067, 100539749, 100547478, 100549777, 100541097, 100546983, 100548046, 100548969, 100546867, 100546425, 100542862, 100550407, 100542983, 100551417, 100544726, 100543758, 100543879, 100541931, 100547637, 100544807, 100543914, 100539981, 100546133, 100545165, 100542492, 104910694, 100547660, 100543346, 100543301, 100546699, 100550758, 100548558, 100550515, 100543305, 100545966, 100547626, 100541724, 100544958, 100541727, 100538743, 100544717, 100551089, 104910480, 100548227, 100547298, 100546442, 100539044, 100546844, 100542169, 100543813, 100541599, 100543139, 100550623, 100542921, 100538953, 100539569, 100550268, 100539645, 100544507, 100539446, 100550586, 100551433, 100538356	907	1123	18695	1.5784719815504422	0.03403750363318203	0.004947114594924937	0.0048007046614302745
GOTERM_MF_ALL	GO:0016772~transferase activity, transferring phosphorus-containing groups	96	8.897126969416126	4.332837674721473E-5	100538803, 104914674, 100546154, 100548897, 100546830, 100540294, 100543242, 100544771, 100547528, 100546878, 100546678, 100542115, 100546832, 100543840, 100544412, 100550537, 104910954, 100550337, 100542514, 100545709, 100539811, 100551269, 104909395, 100538521, 100551067, 100539749, 100547478, 100549777, 100541097, 100546983, 100548046, 100546740, 100547750, 100548969, 100546867, 100546425, 109368822, 104912446, 100542862, 100550407, 100542983, 100551417, 100544726, 100542622, 100543758, 100543879, 100541931, 100547637, 100544807, 100543914, 100539981, 100546133, 100545165, 100542170, 100544153, 100542492, 104910694, 100547660, 100543346, 100543301, 100546699, 100550758, 100548558, 100550515, 100543305, 100545966, 100547626, 100541724, 100544958, 100541727, 100538743, 100544717, 100551089, 104910480, 100548227, 100547298, 100546442, 100545635, 100539044, 100546844, 100542169, 100543813, 100541599, 100543139, 100550623, 100542921, 100538953, 100539569, 100550268, 100539645, 100544507, 100539446, 100550586, 100551433, 100538356, 100539640	907	1308	18695	1.5128005421644093	0.0541155289709091	0.005825706588263198	0.0056532947110404545
GOTERM_MF_ALL	GO:0019900~kinase binding	35	3.243744207599629	4.518873573043823E-5	100538907, 104914674, 100547544, 100540291, 100548156, 100545144, 100544012, 100546832, 100545226, 100543268, 100541322, 100540632, 100544638, 100545308, 100547626, 100550512, 100539455, 100549373, 100539606, 100546183, 104912980, 100546681, 100547676, 100544063, 100544041, 100545279, 100546544, 100546943, 100546569, 100550407, 100542447, 100548847, 100550623, 100550984, 100540826	907	337	18695	2.1407025476102453	0.05637236744588636	0.005825706588263198	0.0056532947110404545
GOTERM_MF_ALL	GO:0016773~phosphotransferase activity, alcohol group as acceptor	80	7.414272474513438	4.603252700445462E-5	100538803, 104914674, 100546830, 100540294, 100543242, 100544771, 100546878, 100546678, 100542115, 100546832, 100543840, 100544412, 100550537, 104910954, 100550337, 100542514, 100545709, 100539811, 100551269, 104909395, 100538521, 100551067, 100539749, 100547478, 100549777, 100541097, 100546983, 100548046, 100546867, 100546425, 100542862, 100550407, 100542983, 100551417, 100544726, 100543758, 100543879, 100541931, 100547637, 100544807, 100543914, 100539981, 100546133, 100545165, 100542492, 104910694, 100547660, 100543346, 100543301, 100546699, 100550758, 100548558, 100550515, 100543305, 100545966, 100547626, 100541724, 100544958, 100541727, 100544717, 104910480, 100548227, 100547298, 100539044, 100546844, 100542169, 100543813, 100541599, 100543139, 100550623, 100542921, 100538953, 100539569, 100550268, 100539645, 100544507, 100539446, 100550586, 100551433, 100538356	907	1039	18695	1.5870573541474553	0.057394212999598015	0.005825706588263198	0.0056532947110404545
