Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_ALL	GO:0019899~enzyme binding	120	7.941760423560557	1.419503375994781E-12	100549264, 100540291, 100540292, 100541020, 104910079, 100550928, 100544012, 100545503, 100542115, 100546832, 100539570, 100543845, 100545506, 100546716, 100542875, 100544537, 100540218, 100538763, 100549373, 100545693, 100549776, 100548686, 100546544, 100545697, 100548442, 100546943, 100541012, 109363773, 109368822, 100550407, 100548448, 100547634, 100538810, 100551334, 100550002, 100539104, 100544809, 100538907, 100546770, 100547864, 104915144, 100542573, 100548156, 100546376, 100541122, 104914739, 100541368, 104914218, 100547626, 100550512, 100539317, 100550752, 100550994, 100539315, 100539798, 100541805, 100539606, 100548380, 100549233, 100544101, 100549598, 100546889, 104914605, 100546800, 100539045, 100547738, 100540543, 100539206, 100550103, 100540826, 100543939, 100548130, 100538968, 100545385, 100548378, 100548535, 100543001, 100545542, 100548893, 100548531, 100545144, 104911000, 100302597, 100545826, 100546182, 100545092, 100549171, 104913896, 100544041, 100542262, 104911991, 100542023, 100544562, 104914869, 100541334, 100550969, 100545934, 100544609, 100548090, 100538826, 100544672, 100543466, 100541322, 100542532, 100541201, 100540632, 100543625, 100541049, 104912980, 100549952, 100548104, 104914485, 100547134, 100542249, 100541676, 100546727, 100545999, 100542800, 100539369, 100538431	1203	954	18695	1.9547567140848092	2.096647522265016E-9	2.0966064863442916E-9	2.0511823783124583E-9
GOTERM_MF_ALL	GO:0005515~protein binding	551	36.46591661151555	6.240278024060278E-11	100549264, 100549263, 104915886, 100549387, 104910079, 100549265, 100539571, 100539570, 100543845, 100542875, 100544932, 100545901, 100539338, 100540218, 100540219, 100539337, 100550134, 100539576, 100551450, 100547072, 100549371, 100549373, 100548285, 104911394, 100549018, 100549497, 100549496, 100548167, 104912243, 100543710, 100538495, 100540442, 109368822, 100541896, 100543717, 100544928, 100542868, 100542747, 100539226, 100544926, 100551334, 100550002, 100539104, 100550484, 100539101, 100544809, 100549484, 100549008, 100541880, 100548156, 100549125, 100548399, 100542852, 100542854, 104913369, 104914218, 100541403, 100551447, 100541405, 100539317, 100539798, 100539315, 100538586, 100547052, 100548380, 100549116, 100549239, 100549233, 100549598, 100541870, 100542962, 100541875, 100542601, 100540543, 100551316, 100539206, 100550103, 100539565, 100551310, 100543939, 100548130, 104914471, 100548378, 100548137, 104914356, 100549469, 104916530, 116216196, 100549224, 100542710, 100542715, 100550698, 100550456, 100539655, 100550453, 100539893, 100547392, 100547393, 104913371, 100546182, 100545092, 100546060, 100547037, 100545096, 100547154, 100542821, 100542941, 104916647, 100542946, 100550203, 100541738, 100539424, 100125332, 100538695, 100538574, 100539300, 100548350, 100548230, 100539518, 100538428, 100549325, 100548235, 100549566, 100547027, 100549448, 100548117, 104915342, 100547385, 100548353, 100547264, 100548111, 100546059, 100542810, 100540632, 100549207, 100540636, 100543905, 100550313, 100541727, 100541728, 104911090, 100548103, 100548104, 100549672, 104914485, 100547134, 100549439, 104916309, 100542800, 100542924, 100541956, 100538437, 100539524, 100540629, 100538796, 100538431, 100544090, 104914399, 100546394, 100545063, 104915122, 100548333, 100545067, 100550659, 100548459, 100550898, 100540613, 100550775, 100539732, 100538763, 100541706, 100539627, 100549776, 100548686, 100547476, 100546264, 100548204, 100546262, 100549532, 100548442, 100550407, 100548448, 100548206, 100549416, 100550520, 100538771, 100538629, 100544192, 104914290, 100544190, 100539714, 100549402, 100549888, 104915144, 100547462, 100547100, 100546376, 100550512, 100541922, 100550994, 100550752, 100550993, 100541805, 100539606, 100545390, 100544180, 100548545, 100546241, 100545151, 100549994, 100546486, 100550506, 100550866, 100538755, 100540702, 100541911, 100539965, 100539720, 100538873, 100540826, 100538870, 100540949, 100538968, 100538969, 100545385, 100303690, 100303691, 100547323, 100547202, 100549624, 100549503, 100548535, 100546350, 100547204, 104915165, 100546356, 100545267, 100548893, 100548531, 100545144, 100302597, 100546119, 100548779, 100538842, 100538858, 100538737, 100538859, 100548522, 100544164, 100548644, 100544282, 100544040, 100549733, 100548403, 100544041, 100549730, 100302587, 100545019, 100546107, 100550969, 100546348, 100548405, 100550722, 100539944, 100539701, 100538851, 100540807, 100538826, 100544395, 100547422, 100546456, 100547660, 100545124, 100548750, 100546453, 100545248, 100545126, 100547789, 100548636, 100548638, 100538701, 100539927, 100543290, 100538835, 100549952, 100545112, 100547419, 100545117, 100545358, 104911814, 100548624, 100547416, 100540900, 100538830, 100549941, 100544130, 100548852, 100542071, 100542074, 100544013, 100550928, 100544012, 100546437, 100544379, 100539908, 100539902, 100545693, 100543272, 100542182, 100545697, 100546544, 100546300, 100545331, 100547634, 100538810, 100538907, 100546770, 100545560, 100547864, 100544475, 100542296, 100542054, 100549927, 100548717, 100550913, 100545687, 104913805, 104910414, 100547626, 104915097, 100543371, 100544101, 100542284, 100544223, 100543013, 100546889, 100547738, 100543259, 100546403, 100544345, 100546644, 100544349, 100549919, 104912850, 100540093, 100540095, 100543001, 100545542, 100547847, 100542278, 104909315, 100546879, 104917050, 100547950, 100543471, 100547710, 100546862, 100543596, 100545410, 100542262, 104911991, 100542023, 100544562, 100544204, 100546866, 100545413, 100546749, 100547713, 100546868, 100543239, 100544790, 100540192, 104913962, 100544794, 100543222, 100544672, 100545525, 100545404, 100544554, 100545523, 100543466, 100545401, 100548910, 100541049, 100542017, 100545406, 100544559, 100543228, 104917194, 104912980, 100542240, 100540184, 104910682, 100544666, 100543699, 100543215, 100539089, 100542123, 100542247, 100543212, 100542249, 100546848, 100546727, 100547812, 100545637, 100545516, 100545999, 100544306, 100542129, 100540291, 100540292, 100540172, 100541020, 100540294, 100540295, 100544771, 100544655, 100545503, 100545865, 100544535, 100541265, 100546832, 100545743, 100542236, 100542115, 100544533, 100544412, 100546716, 100545506, 100545747, 100539291, 100543205, 100542119, 100544537, 100547928, 100547807, 100539057, 100551173, 100551293, 100543793, 100543791, 104911671, 100544523, 100541134, 100540044, 100546943, 109363773, 100543435, 100541012, 100544521, 104912643, 100542347, 100539184, 100546704, 100545977, 100546945, 100551298, 104913522, 100540272, 100540151, 100540030, 100542573, 100543303, 100541122, 104914739, 100541004, 104911345, 104914734, 100541368, 104910018, 100545608, 100551048, 100551167, 100550199, 100539398, 100551165, 104914605, 100539044, 100546800, 100543534, 100539045, 100542568, 100545715, 100542204, 100545713, 100542569, 100551399, 104914630, 104912333, 104911000, 100543885, 100540375, 104912216, 104911125, 100546915, 100545826, 100551269, 100551147, 100551389, 100551022, 100549174, 100548085, 100550281, 100549175, 100549171, 104913896, 100540361, 104914869, 100544722, 100542665, 100541334, 100540246, 100545934, 104914625, 100551018, 100544609, 100548090, 100542309, 100546909, 100550031, 100551240, 104913203, 104911260, 100540351, 100541442, 100540354, 100542532, 100541322, 100541201, 100543625, 100545924, 100543868, 104914778, 100540477, 100542538, 100544958, 100551005, 100545805, 100551243, 100550140, 100541791, 100541552, 100539122, 100543971, 100539240, 100541674, 100538394, 100539241, 100541676, 100544826, 100539369	1203	6907	18695	1.239715368208021	9.216885699103727E-8	4.608445320768515E-8	4.5086008723835506E-8
GOTERM_MF_ALL	GO:0042802~identical protein binding	75	4.963600264725347	4.112026573642963E-10	104914471, 100538969, 100549941, 100542074, 104912850, 100540093, 100540294, 100545144, 100550928, 100544771, 100542278, 100547847, 100544535, 100542115, 100544379, 100543845, 100546915, 100542119, 100538763, 100549371, 100538858, 100549171, 100542182, 100549776, 100547950, 100548522, 100548204, 100545697, 100547154, 100540044, 100546943, 100544722, 100546868, 100542747, 100548090, 100125332, 100544809, 100549484, 100544192, 100544190, 100544790, 100544475, 100546376, 100548399, 100545525, 100548717, 100541122, 100544554, 104914739, 100542852, 100545401, 100542532, 100541201, 100541322, 100550913, 100548910, 100549207, 100547789, 100542017, 100550313, 100545608, 100551243, 100539606, 100546241, 100545151, 100549672, 100545112, 100547134, 100546486, 100546889, 100543259, 100545358, 100539524, 100549919, 100540949	1203	538	18695	2.1664009122175973	6.07346096526129E-7	2.0244877497568853E-7	1.9806261329713605E-7
GOTERM_MF_ALL	GO:0051787~misfolded protein binding	10	0.6618133686300464	2.644085520135087E-6	100549484, 100541049, 100544559, 100543239, 100539714, 100538701, 100545560, 100550994, 100551334, 100548117	1203	21	18695	7.400150417606778	0.0038977036333901482	9.763285783098809E-4	9.551758941488002E-4
GOTERM_MF_ALL	GO:0003824~catalytic activity	522	34.54665784248842	5.39771901722148E-6	100548053, 104915886, 100549387, 100548057, 100540210, 100542873, 100543840, 100543845, 100541545, 104913347, 100542875, 100540697, 100542757, 100542514, 100542516, 100551465, 100549493, 100551450, 100549132, 100548166, 100548046, 104913451, 100548167, 100538495, 109368822, 100542501, 100550008, 100541778, 100542747, 100544926, 100551334, 100550122, 100550484, 100544809, 100538497, 100550471, 100549484, 100549362, 104913487, 100548156, 100549003, 100548399, 100548278, 100542852, 100538580, 104913369, 104916999, 100542856, 100541405, 100539798, 100541649, 100550231, 100547051, 100549470, 100547172, 100548140, 100548383, 100547173, 100548263, 100546082, 100546089, 104913356, 100547298, 100539440, 100542962, 100541752, 100539560, 100542840, 100543813, 100540788, 104914328, 100540666, 100551316, 100551436, 100550588, 100550103, 100551310, 100539200, 100548370, 104914471, 100549468, 100549346, 100548258, 100541861, 100543922, 100548019, 100551428, 100543800, 100550337, 100541746, 100550698, 100550577, 100539655, 100550575, 100543809, 100550573, 100547037, 100548005, 100546186, 104914589, 104914461, 100548363, 104913494, 100548243, 100547154, 100547156, 100543911, 100549219, 100551417, 100550207, 100542823, 100540524, 100541612, 100550447, 100539668, 100550203, 100538698, 100125332, 100538695, 100539421, 100547381, 100548350, 100547385, 100547264, 100548111, 100548475, 100540631, 100549207, 100542933, 100550679, 100541727, 100550553, 100541728, 100548103, 104915334, 104914120, 100549672, 104914485, 100547375, 100547134, 100540744, 100542921, 100542800, 100550304, 100542802, 100539524, 100541836, 100550784, 100538796, 100539641, 100539640, 100546033, 100546154, 100545067, 100550659, 100550538, 109370509, 100540972, 100550534, 100539732, 100550652, 100538763, 104910917, 100539749, 100549776, 100549654, 100547478, 100548204, 100545052, 100549651, 104914263, 100545056, 100550407, 100550645, 100540603, 100550401, 100542904, 100541815, 100540968, 100540846, 100550520, 100539982, 100539981, 100538629, 100544190, 100547223, 100546133, 100547104, 100546016, 104916112, 100547341, 100545047, 100548310, 100548674, 100549769, 109365067, 100548558, 100547228, 100550875, 100550752, 100538743, 100538982, 104916581, 100538759, 100547575, 100548545, 100546241, 100545151, 100546245, 100549751, 100549630, 100546486, 100546129, 100539720, 100539939, 100538726, 100538968, 100539937, 100303690, 100548897, 100549624, 100543083, 100548535, 100546350, 100547560, 100548893, 100550857, 104911801, 100538858, 100545491, 100547311, 100548885, 100549733, 100548645, 100545371, 100545136, 100549850, 100549977, 100550722, 100539701, 104910826, 100540908, 104914094, 100538826, 100545484, 100545483, 104917009, 100544395, 100544151, 100546698, 100547660, 100546334, 104914099, 100543065, 100545007, 100547426, 109366356, 100538701, 104915174, 100539927, 100539925, 100538714, 100549952, 100543172, 100544024, 100548982, 100547651, 100544386, 100546200, 100549838, 100547419, 100545117, 100545358, 100544026, 104910967, 100547416, 100540900, 100538830, 100538929, 100538805, 100538803, 100538925, 100549941, 100544251, 100544130, 100549940, 100549822, 100542074, 100546433, 100542196, 100545223, 100548970, 104909755, 100545109, 100550931, 104911723, 104911729, 104909631, 100539908, 100539903, 104916040, 100544480, 100545697, 100543032, 100548969, 100550925, 100547634, 100547513, 100547998, 100547637, 100545218, 100538810, 100538930, 100542050, 100545560, 100543380, 100542175, 100544111, 100542055, 100549927, 100545569, 100546415, 100543267, 100546534, 100548715, 100547626, 5848005, 100538914, 100545674, 100543013, 100543373, 100544220, 100546889, 100547858, 100545799, 100545798, 100550901, 100546409, 100544349, 100545438, 100540093, 100540095, 100546878, 100547847, 100546515, 100545426, 100544213, 104917050, 100547950, 100546983, 100542386, 100542143, 100541056, 100544565, 100547956, 5848012, 100544790, 104911784, 104910452, 100545883, 100544793, 100544672, 100545525, 100543346, 100544436, 100540199, 100541169, 100543466, 100547942, 100548910, 100541049, 100542017, 100544679, 100544559, 100543228, 100539072, 100542240, 100545871, 104910682, 100541398, 100546844, 100542486, 100545875, 100543212, 100546721, 100542249, 100544308, 104912747, 100542129, 100545519, 100550091, 100544890, 104913863, 100540292, 100546830, 100540294, 100544771, 100544650, 100544655, 100544413, 100542234, 100546832, 100545622, 104912776, 100542115, 100544533, 100544412, 100546716, 100545747, 100543689, 100539291, 100542119, 100544537, 100551067, 100551066, 100551173, 100551291, 100543552, 100543791, 100543792, 100543671, 100544523, 100543435, 100544521, 100544400, 100546827, 100545736, 100545977, 100546703, 100550088, 100551298, 100542570, 100540272, 100542331, 100541241, 104912436, 100542332, 100543303, 100544873, 104912556, 104914739, 100543301, 100539032, 104911345, 100544514, 100545966, 100551169, 100550199, 100542682, 100544622, 100539044, 100539042, 100544500, 100543411, 100543414, 100541118, 104914604, 100543657, 100542569, 100544507, 100539167, 100548095, 100551142, 100544971, 100541585, 100544972, 100542312, 100546915, 100544857, 100541589, 100544616, 100544734, 100542317, 100541348, 100544617, 100551269, 104909395, 100546916, 100550281, 100549171, 100541570, 104914869, 100544722, 100540487, 100543879, 100544726, 100543516, 100551019, 104911118, 100543519, 100548090, 100542309, 100539027, 100539146, 100550151, 100550392, 100549165, 100549282, 100540592, 100543984, 100542651, 100545924, 104914657, 100541566, 100542413, 100541569, 100544958, 100551005, 100539358, 100551243, 104912103, 100541673, 100540463, 100539000, 100542640, 100539122, 100539240, 100544945, 100541676, 100543976, 100543618, 100543617	1203	6975	18695	1.163017188212265	0.007940756792262471	0.0014746597993525602	0.0014427105010592076
GOTERM_MF_ALL	GO:0019900~kinase binding	45	2.9781601588352085	5.99049343000363E-6	100538907, 100538968, 100545385, 100540291, 100545542, 100548156, 100542573, 100545144, 100544672, 100550928, 100544012, 100546376, 100546832, 100539570, 100543466, 100541322, 100540632, 100543625, 100541368, 100542875, 100547626, 100550512, 100539315, 100549373, 100539606, 100549171, 104912980, 100545693, 100549776, 100549952, 100548104, 100544041, 104913896, 100546544, 100545697, 104914869, 100546943, 100539045, 100550407, 100542800, 100548090, 100550002, 100540826, 100538431, 100544809	1203	337	18695	2.0751163633941854	0.008808957067971912	0.0014746597993525602	0.0014427105010592076
GOTERM_MF_ALL	GO:0016740~transferase activity	233	15.42025148908008	1.2649850066101844E-5	100538803, 100549941, 100548970, 100540210, 100542873, 100543840, 100543845, 100542875, 100545109, 100550931, 104911723, 100542514, 104911729, 100542516, 104909631, 100551450, 100539908, 100539903, 100545697, 100548046, 100548969, 100538495, 109368822, 100547637, 100544926, 100544809, 100549362, 100548399, 100544111, 100542055, 100546415, 100542852, 100543267, 100546534, 100547626, 100541405, 100541649, 100550231, 100548140, 100548383, 100548263, 100545674, 100543013, 100547298, 100546889, 100547858, 100541752, 100545798, 100539560, 100542840, 100550901, 100543813, 100540788, 104914328, 100540666, 100550103, 100551310, 100540095, 100546878, 100544213, 100548019, 100543800, 100550337, 100550577, 100550698, 100550573, 104917050, 100547037, 100547950, 104914461, 100546983, 100547154, 100542143, 100547156, 100541056, 100544565, 100543911, 100551417, 100539668, 100550203, 100538695, 100539421, 104911784, 104910452, 100547264, 100548475, 100543346, 100543466, 100547942, 100548910, 100542933, 100541727, 100550553, 104915334, 100542240, 100547375, 100547134, 100546844, 100545875, 100542249, 100540744, 100542921, 100539524, 100545519, 100538796, 100539641, 100539640, 100546154, 100540292, 104913863, 100546830, 100540294, 100544771, 100546832, 100542115, 100544412, 100540972, 100542119, 100550534, 100550652, 100539732, 100551067, 104910917, 100551173, 100539749, 100551291, 100549776, 100549654, 100547478, 100548204, 100545052, 100549651, 100543792, 100544400, 100550407, 100546827, 100545736, 100550645, 100545977, 100542904, 100540968, 100551298, 100539981, 100538629, 100546133, 100547104, 100547341, 100542570, 100548310, 100548674, 100542332, 100543303, 104912556, 104914739, 100543301, 100539032, 104911345, 100548558, 100544514, 100545966, 100550752, 100538743, 100550199, 100545151, 100546245, 100539044, 100541118, 100543657, 100544507, 100539720, 100539167, 100548095, 100539939, 100538726, 100538968, 100539937, 100549624, 100548897, 100548535, 100546350, 100547560, 100548893, 100542312, 100544616, 100542317, 104911801, 100541348, 100551269, 104909395, 100546916, 100549171, 100549733, 100541570, 100545136, 100549850, 104914869, 100544722, 100540487, 100543879, 100544726, 104911118, 100543519, 100539701, 104914094, 100550392, 100549165, 100538826, 100549282, 100545484, 104917009, 100544151, 100546698, 100547660, 100540592, 100542651, 100542413, 100541566, 100539358, 100544958, 100539927, 100538714, 100549952, 100544386, 100547651, 100540463, 100539122, 100545358, 104910967, 100544945, 100547416, 100540900, 100538830, 100543617	1203	2793	18695	1.2964173287987812	0.01851048379388376	0.002669118363947489	0.0026112904779310234
GOTERM_MF_ALL	GO:0140096~catalytic activity, acting on a protein	230	15.221707478491064	2.8485219419044273E-5	100538803, 100549387, 100545223, 100540210, 100542873, 100543840, 100543845, 100542875, 100542757, 104911723, 100542514, 104911729, 100542516, 104909631, 100549493, 100551450, 100539908, 100545697, 100548166, 100548046, 104913451, 100548167, 100543032, 100538495, 109368822, 100547513, 100547998, 100542501, 100547637, 100542747, 100544926, 100550122, 100550484, 100544809, 100549003, 100548278, 100542055, 100546415, 100542852, 100546534, 104913369, 100547626, 100541405, 100548383, 100548263, 100546089, 100543013, 100543373, 100546889, 100550901, 100543813, 100545438, 100540666, 100551316, 100550103, 100551310, 100548258, 100540093, 100540095, 100546878, 100547847, 100544213, 100550337, 100550698, 100550573, 104917050, 100547037, 100548005, 104914461, 100546983, 100541056, 100544565, 100543911, 100551417, 100541612, 100550203, 100538698, 100538695, 100539421, 100548350, 100544790, 104910452, 100547385, 100547264, 100548111, 100548475, 100544793, 100543346, 100541169, 100543466, 100548910, 100540631, 100544679, 100544559, 100541727, 100548103, 100542240, 104914485, 104910682, 100547134, 100541398, 100546844, 100546721, 100542249, 104912747, 100542921, 100538796, 100540292, 104913863, 100546830, 100544771, 100544650, 100545067, 100542234, 100544655, 100546832, 100542115, 100545622, 104912776, 100544412, 100539291, 100543689, 100544537, 100550652, 100539732, 100551067, 100551066, 100551173, 100539749, 100549776, 100549654, 100547478, 100548204, 104914263, 100549651, 100543791, 100543792, 100545056, 100544523, 100544521, 100550407, 100546827, 100550645, 100545977, 100540603, 100540968, 100551298, 100539981, 100544190, 100547223, 100540272, 100542570, 104912436, 100543303, 104912556, 104914739, 104911345, 100548558, 100549769, 100545966, 100550875, 100550752, 100551169, 100550199, 100538759, 100545151, 100542682, 100539044, 100541118, 104914604, 100543657, 100539720, 100539167, 100551142, 100538968, 100543083, 100548535, 100546350, 100548893, 100541585, 100544972, 104911801, 100551269, 104909395, 100550281, 100538858, 100545491, 100548885, 100549733, 100545136, 100549850, 100543879, 100544726, 100543516, 100543519, 100539701, 100542309, 100539027, 100540908, 104914094, 100549165, 100538826, 100549282, 100545484, 104917009, 100544395, 100544151, 100546698, 100547660, 100540592, 100545007, 100542413, 100545924, 100547426, 104914657, 100541566, 100539358, 100544958, 100551005, 100539927, 100549952, 100544386, 100548982, 100540463, 100539122, 100539240, 100547416, 100540900, 100543618, 100538830	1203	2784	18695	1.2838623030546241	0.04120047162971907	0.0048843969459475885	0.004778573857071269
GOTERM_MF_ALL	GO:0019901~protein kinase binding	40	2.6472534745201854	2.9762743746464654E-5	100538907, 100538968, 100545385, 100540291, 100545542, 100548156, 100542573, 100544672, 100550928, 100544012, 100546376, 100546832, 100539570, 100543466, 100541322, 100540632, 100543625, 100541368, 100547626, 100550512, 100549373, 100539606, 104912980, 100545693, 100549776, 100549952, 100548104, 100544041, 104913896, 100546544, 100545697, 100546943, 100539045, 100550407, 100542800, 100548090, 100550002, 100540826, 100538431, 100544809	1203	304	18695	2.0447784048650304	0.043007980558193104	0.0048843969459475885	0.004778573857071269
GOTERM_MF_ALL	GO:0016746~acyltransferase activity	72	4.765056254136334	5.0422454426092824E-5	100539937, 104913863, 100548535, 100546350, 100540292, 100547560, 100548893, 100540210, 104911723, 100550534, 100542516, 100550577, 100550698, 100550652, 100546916, 104909631, 100551450, 100539908, 100551173, 100539903, 104917050, 100549776, 100547950, 100549654, 100548204, 100545136, 100545697, 100547154, 100538495, 100541056, 100546827, 100543519, 100550203, 100539701, 100539668, 100540968, 100551298, 100544809, 100549362, 100549282, 100545484, 100547104, 100544151, 100546698, 104910452, 100547341, 100544111, 100542055, 100542651, 104912556, 104914739, 100541566, 100539358, 100550553, 100550231, 100548140, 100548263, 100549952, 100543013, 100542240, 100547134, 100546889, 100547858, 100539560, 100542840, 100544945, 100542249, 100547416, 100541118, 100540666, 100550103, 100538796	1203	687	18695	1.6286793932200068	0.07177010280492202	0.007447396518733909	0.007286044664570413
